ID,Date,Primary.Type,Description,Location.Description,Arrest,Domestic,Latitude,Longitude
8612,13-01-2023,BURGLARY,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,41.65327842,-87.74096855
8613,12-06-2023,BATTERY,OVER $500,RESTAURANT,TRUE,TRUE,41.94754373,-87.89326778
8614,23-05-2023,ASSAULT,ARMED: HANDGUN,PARKING LOT,TRUE,FALSE,41.80858832,-87.9181014
8615,24-04-2023,ASSAULT,AUTOMOBILE,SIDEWALK,TRUE,TRUE,41.68273584,-87.56245904
8616,11-01-2023,BATTERY,AUTOMOBILE,SIDEWALK,FALSE,FALSE,41.78833074,-87.56876027
8617,18-10-2023,NARCOTICS,UNLAWFUL ENTRY,PARKING LOT,TRUE,FALSE,41.7606204,-87.86318083
8618,15-12-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,ALLEY,TRUE,FALSE,41.72068355,-87.58186681
8619,13-12-2023,BURGLARY,AGGRAVATED,PARKING LOT,TRUE,TRUE,41.97213922,-87.76084693
8620,06-03-2023,MOTOR VEHICLE THEFT,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,TRUE,TRUE,41.91100135,-87.75852814
8621,24-12-2023,THEFT,SIMPLE,PARKING LOT,TRUE,FALSE,41.97508353,-87.7352867
8622,28-03-2023,THEFT,AGGRAVATED,STREET,FALSE,TRUE,41.79370958,-87.74212165
8623,28-05-2023,ROBBERY,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,TRUE,41.89105334,-87.93841339
8624,12-02-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,FALSE,41.78455267,-87.77240574
8625,17-03-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,TRUE,41.8719987,-87.82481315
8626,28-07-2023,MOTOR VEHICLE THEFT,UNLAWFUL ENTRY,ALLEY,FALSE,TRUE,41.86324689,-87.65136738
8627,15-04-2023,BATTERY,ARMED: HANDGUN,RESIDENCE,TRUE,TRUE,41.8787084,-87.57569921
8628,28-08-2023,BATTERY,UNLAWFUL ENTRY,SIDEWALK,FALSE,FALSE,41.95949688,-87.83456349
8629,14-03-2023,ROBBERY,AUTOMOBILE,PARKING LOT,FALSE,FALSE,41.77287683,-87.82720699
8630,16-06-2023,ROBBERY,AGGRAVATED,PARKING LOT,TRUE,FALSE,41.72532293,-87.74169175
8631,05-05-2023,BATTERY,UNLAWFUL ENTRY,PARKING LOT,FALSE,FALSE,41.96916667,-87.8401872
8632,09-02-2023,THEFT,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.82229404,-87.60750875
8633,03-07-2023,THEFT,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,42.00894376,-87.92577495
8634,06-01-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,41.93348026,-87.72371659
8635,01-05-2023,MOTOR VEHICLE THEFT,DOMESTIC BATTERY SIMPLE,PARKING LOT,TRUE,FALSE,41.83237132,-87.75360969
8636,25-10-2023,CRIMINAL DAMAGE,ARMED: HANDGUN,RESIDENCE,FALSE,FALSE,41.86231975,-87.87984668
8637,08-12-2023,BATTERY,AGGRAVATED,RESIDENCE,FALSE,FALSE,41.67343231,-87.53469577
8638,02-10-2023,ROBBERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,41.99604184,-87.74255843
8639,14-02-2023,BATTERY,OVER $500,PARKING LOT,TRUE,FALSE,41.78328348,-87.92508244
8640,28-08-2023,ROBBERY,SIMPLE,ALLEY,FALSE,TRUE,41.93534721,-87.80873924
8641,10-07-2023,THEFT,DOMESTIC BATTERY SIMPLE,RESTAURANT,TRUE,FALSE,41.92615858,-87.93276206
8642,21-02-2023,BATTERY,AGGRAVATED,RESIDENCE,TRUE,FALSE,41.77312971,-87.88953374
8643,24-10-2023,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.77316465,-87.93513446
8644,03-11-2023,BURGLARY,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.81322902,-87.84296618
8645,14-06-2023,CRIMINAL DAMAGE,POSS: CANNABIS 30GMS OR LESS,ALLEY,FALSE,TRUE,41.86142284,-87.69772448
8646,26-09-2023,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,TRUE,FALSE,41.64816135,-87.62824902
8647,11-06-2023,ROBBERY,POSS: CANNABIS 30GMS OR LESS,ALLEY,FALSE,FALSE,41.86472103,-87.73993066
8648,02-12-2023,THEFT,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,41.9307162,-87.78238655
8649,01-09-2023,BATTERY,AGGRAVATED,ALLEY,TRUE,TRUE,41.80351878,-87.52503518
8650,09-10-2023,THEFT,DOMESTIC BATTERY SIMPLE,PARKING LOT,FALSE,FALSE,41.71394819,-87.76355306
8651,04-02-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,FALSE,41.68312315,-87.66786987
8652,22-04-2023,MOTOR VEHICLE THEFT,DOMESTIC BATTERY SIMPLE,PARKING LOT,TRUE,TRUE,41.78417917,-87.80239163
8653,26-11-2023,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,41.68750856,-87.64396051
8654,30-06-2023,NARCOTICS,ARMED: HANDGUN,RESIDENCE,FALSE,TRUE,41.68377213,-87.72223369
8655,03-03-2023,ROBBERY,SIMPLE,STREET,TRUE,TRUE,41.64682479,-87.79138845
8656,03-06-2023,BURGLARY,AUTOMOBILE,SIDEWALK,FALSE,TRUE,41.76586379,-87.73305872
8657,24-07-2023,BATTERY,AUTOMOBILE,RESTAURANT,TRUE,FALSE,41.85553635,-87.62668331
8658,27-10-2023,ASSAULT,AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.90768568,-87.89327083
8659,01-05-2023,BATTERY,AGGRAVATED,RESTAURANT,TRUE,FALSE,41.94030515,-87.54470936
8660,19-06-2023,CRIMINAL DAMAGE,ARMED: HANDGUN,RESIDENCE,TRUE,FALSE,41.65120556,-87.9125707
8661,01-05-2023,NARCOTICS,OVER $500,SIDEWALK,FALSE,TRUE,41.82732364,-87.52731034
8662,17-06-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,PARKING LOT,TRUE,FALSE,41.81544677,-87.85981504
8663,22-05-2023,NARCOTICS,AGGRAVATED,SIDEWALK,FALSE,FALSE,41.76740158,-87.70656264
8664,02-07-2023,BATTERY,SIMPLE,RESIDENCE,FALSE,TRUE,41.98431882,-87.68645891
8665,15-07-2023,ROBBERY,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,41.88906269,-87.5769064
8666,18-12-2023,BURGLARY,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.7275393,-87.74862029
8667,15-06-2023,ASSAULT,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,TRUE,TRUE,41.80798253,-87.85185273
8668,02-01-2023,BATTERY,POSS: CANNABIS 30GMS OR LESS,APARTMENT,FALSE,TRUE,41.65961124,-87.5741469
8669,07-03-2023,BURGLARY,OVER $500,SIDEWALK,TRUE,TRUE,41.67173026,-87.69977782
8670,07-01-2023,THEFT,OVER $500,SIDEWALK,FALSE,TRUE,41.71628746,-87.92976823
8671,21-06-2023,BURGLARY,SIMPLE,PARKING LOT,FALSE,FALSE,41.83225465,-87.55375131
8672,23-09-2023,THEFT,AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.8016784,-87.70421657
8673,21-01-2023,NARCOTICS,OVER $500,PARKING LOT,FALSE,FALSE,41.83650469,-87.78918422
8674,18-10-2023,MOTOR VEHICLE THEFT,AGGRAVATED,SIDEWALK,TRUE,FALSE,41.78673761,-87.57043815
8675,12-06-2023,CRIMINAL DAMAGE,DOMESTIC BATTERY SIMPLE,PARKING LOT,TRUE,FALSE,41.75734163,-87.61332542
8676,10-10-2023,CRIMINAL DAMAGE,OVER $500,RESIDENCE,FALSE,TRUE,41.88246056,-87.72160004
8677,05-01-2023,MOTOR VEHICLE THEFT,AGGRAVATED,RESIDENCE,TRUE,TRUE,41.68402377,-87.64409899
8678,05-11-2023,BATTERY,OVER $500,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.78651368,-87.59744154
8679,01-08-2023,ROBBERY,UNLAWFUL ENTRY,STREET,FALSE,FALSE,41.85989306,-87.61376275
8680,20-08-2023,BATTERY,AUTOMOBILE,RESTAURANT,FALSE,TRUE,41.82855167,-87.87474828
8681,18-10-2023,CRIMINAL DAMAGE,AUTOMOBILE,SIDEWALK,TRUE,TRUE,41.85345268,-87.66501548
8682,27-01-2023,BATTERY,SIMPLE,PARKING LOT,FALSE,FALSE,41.77540914,-87.78287766
8683,10-12-2023,MOTOR VEHICLE THEFT,OVER $500,RESIDENCE,FALSE,TRUE,41.86128282,-87.75548221
8684,17-09-2023,NARCOTICS,UNLAWFUL ENTRY,SIDEWALK,FALSE,TRUE,41.68227593,-87.62651628
8685,23-07-2023,NARCOTICS,AUTOMOBILE,RESIDENCE,TRUE,FALSE,41.97757183,-87.86416872
8686,15-08-2023,MOTOR VEHICLE THEFT,ARMED: HANDGUN,PARKING LOT,FALSE,FALSE,41.66531595,-87.82756854
8687,20-10-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,FALSE,41.89939143,-87.71743957
8688,09-06-2023,CRIMINAL DAMAGE,AUTOMOBILE,SIDEWALK,TRUE,FALSE,41.87774851,-87.56733957
8689,16-05-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,TRUE,FALSE,41.70025526,-87.81831051
8690,26-06-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,FALSE,41.71691839,-87.76573947
8691,22-07-2023,ROBBERY,AGGRAVATED,APARTMENT,TRUE,TRUE,41.7554439,-87.59521708
8692,04-09-2023,BATTERY,AGGRAVATED,ALLEY,TRUE,FALSE,41.90313184,-87.75038869
8693,04-10-2023,CRIMINAL DAMAGE,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,FALSE,TRUE,41.93866292,-87.56182021
8694,24-10-2023,BURGLARY,SIMPLE,ALLEY,TRUE,FALSE,41.94965045,-87.82923111
8695,21-08-2023,NARCOTICS,SIMPLE,RESIDENCE,FALSE,FALSE,41.90191286,-87.54121411
8696,24-10-2023,CRIMINAL DAMAGE,POSS: CANNABIS 30GMS OR LESS,APARTMENT,TRUE,TRUE,41.65017486,-87.79782657
8697,17-03-2023,THEFT,AUTOMOBILE,APARTMENT,TRUE,TRUE,41.80093488,-87.81297542
8698,26-09-2023,ASSAULT,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,TRUE,TRUE,41.65495447,-87.67505283
8699,12-08-2023,CRIMINAL DAMAGE,ARMED: HANDGUN,ALLEY,TRUE,FALSE,41.76055769,-87.54616876
8700,18-10-2023,CRIMINAL DAMAGE,AGGRAVATED,STREET,TRUE,FALSE,41.88445451,-87.54244015
8701,13-07-2023,BURGLARY,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,FALSE,41.8872521,-87.88474366
8702,07-04-2023,MOTOR VEHICLE THEFT,OVER $500,SIDEWALK,TRUE,FALSE,41.71238203,-87.93332116
8703,10-07-2023,CRIMINAL DAMAGE,AUTOMOBILE,ALLEY,FALSE,FALSE,41.94454706,-87.57413442
8704,24-10-2023,ASSAULT,OVER $500,PARKING LOT,TRUE,TRUE,41.71777497,-87.90285123
8705,18-09-2023,ROBBERY,AGGRAVATED,ALLEY,FALSE,FALSE,41.77635315,-87.66910209
8706,08-08-2023,ROBBERY,AGGRAVATED,ALLEY,TRUE,TRUE,41.7894303,-87.69572839
8707,27-06-2023,BATTERY,AGGRAVATED,RESTAURANT,TRUE,TRUE,41.83113562,-87.93518885
8708,18-02-2023,NARCOTICS,AUTOMOBILE,RESTAURANT,TRUE,FALSE,41.69647537,-87.83936125
8709,27-09-2023,NARCOTICS,SIMPLE,SIDEWALK,TRUE,TRUE,42.01440962,-87.86012589
8710,02-03-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,SIDEWALK,TRUE,FALSE,41.72068467,-87.62886443
8711,27-12-2023,ASSAULT,SIMPLE,RESTAURANT,FALSE,TRUE,41.81103685,-87.88914137
8712,27-12-2023,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,FALSE,FALSE,41.87692363,-87.88217404
8713,28-11-2023,ASSAULT,OVER $500,RESIDENCE,TRUE,FALSE,41.94316264,-87.64553025
8714,10-06-2023,NARCOTICS,AGGRAVATED,PARKING LOT,TRUE,TRUE,41.80983694,-87.93128196
8715,05-03-2023,CRIMINAL DAMAGE,AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.87811637,-87.71780989
8716,12-03-2023,BURGLARY,OVER $500,RESIDENCE,TRUE,FALSE,41.77898841,-87.74222784
8717,04-10-2023,BURGLARY,AGGRAVATED,APARTMENT,TRUE,TRUE,42.00011384,-87.93925772
8718,11-01-2023,BURGLARY,UNLAWFUL ENTRY,STREET,TRUE,TRUE,41.68253831,-87.60293811
8719,29-10-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.86426686,-87.75878448
8720,22-08-2023,BATTERY,UNLAWFUL ENTRY,STREET,FALSE,FALSE,41.75864333,-87.61638214
8721,30-01-2023,BURGLARY,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.64788598,-87.67255057
8722,26-02-2023,ASSAULT,OVER $500,STREET,TRUE,TRUE,41.96766161,-87.8476112
8723,25-07-2023,ASSAULT,SIMPLE,RESTAURANT,FALSE,TRUE,41.78283302,-87.69926802
8724,11-04-2023,NARCOTICS,OVER $500,PARKING LOT,TRUE,TRUE,41.88378136,-87.72834772
8725,17-05-2023,CRIMINAL DAMAGE,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,TRUE,41.69197846,-87.55847193
8726,21-11-2023,BATTERY,UNLAWFUL ENTRY,STREET,TRUE,FALSE,42.00565223,-87.61258039
8727,21-02-2023,THEFT,SIMPLE,STREET,TRUE,FALSE,41.93563974,-87.62916341
8728,08-05-2023,THEFT,ARMED: HANDGUN,RESIDENCE,FALSE,TRUE,41.6478795,-87.65305055
8729,07-11-2023,THEFT,POSS: CANNABIS 30GMS OR LESS,PARKING LOT,FALSE,FALSE,41.90607404,-87.66184888
8730,11-09-2023,THEFT,AUTOMOBILE,ALLEY,FALSE,TRUE,41.84383232,-87.56531711
8731,04-12-2023,NARCOTICS,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.93393958,-87.80025791
8732,16-03-2023,BURGLARY,ARMED: HANDGUN,STREET,TRUE,FALSE,41.84920469,-87.80625076
8733,17-08-2023,BATTERY,AUTOMOBILE,PARKING LOT,FALSE,TRUE,41.9259867,-87.7448949
8734,20-02-2023,CRIMINAL DAMAGE,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,41.65422862,-87.60028761
8735,05-08-2023,MOTOR VEHICLE THEFT,ARMED: HANDGUN,STREET,TRUE,FALSE,41.80602373,-87.76846146
8736,22-06-2023,THEFT,AUTOMOBILE,RESIDENCE,FALSE,TRUE,41.95267195,-87.88057208
8737,12-12-2023,ROBBERY,DOMESTIC BATTERY SIMPLE,PARKING LOT,TRUE,TRUE,41.80903883,-87.61583495
8738,26-09-2023,NARCOTICS,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.64633615,-87.8004926
8739,06-04-2023,CRIMINAL DAMAGE,SIMPLE,PARKING LOT,TRUE,FALSE,41.95032147,-87.78990625
8740,11-01-2023,MOTOR VEHICLE THEFT,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.86482387,-87.84935312
8741,02-05-2023,BATTERY,POSS: CANNABIS 30GMS OR LESS,APARTMENT,FALSE,TRUE,41.65096688,-87.72938618
8742,20-07-2023,BATTERY,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,TRUE,41.67883704,-87.68396496
8743,29-09-2023,ROBBERY,AUTOMOBILE,STREET,FALSE,TRUE,41.95542104,-87.70907274
8744,25-10-2023,THEFT,OVER $500,RESIDENCE,TRUE,TRUE,41.91961676,-87.76286664
8745,26-05-2023,ASSAULT,SIMPLE,ALLEY,TRUE,FALSE,41.91402007,-87.70994645
8746,25-04-2023,CRIMINAL DAMAGE,SIMPLE,STREET,FALSE,TRUE,41.78809609,-87.80390668
8747,19-03-2023,THEFT,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.93438061,-87.69898174
8748,26-09-2023,ROBBERY,OVER $500,ALLEY,TRUE,FALSE,41.87885812,-87.65405041
8749,17-10-2023,NARCOTICS,AGGRAVATED,ALLEY,TRUE,FALSE,41.87848518,-87.88946053
8750,14-10-2023,BATTERY,UNLAWFUL ENTRY,APARTMENT,TRUE,FALSE,41.9851373,-87.759492
8751,22-09-2023,THEFT,AGGRAVATED,ALLEY,FALSE,TRUE,41.8548154,-87.59301965
8752,19-06-2023,NARCOTICS,AUTOMOBILE,STREET,TRUE,TRUE,41.86519736,-87.82945939
8753,27-11-2023,BATTERY,AGGRAVATED,ALLEY,FALSE,TRUE,41.97516587,-87.69984925
8754,19-12-2023,NARCOTICS,AGGRAVATED,SIDEWALK,FALSE,FALSE,41.69889107,-87.59234638
8755,27-12-2023,CRIMINAL DAMAGE,ARMED: HANDGUN,RESIDENCE,TRUE,TRUE,41.87786271,-87.88025405
8756,17-02-2023,THEFT,AUTOMOBILE,RESTAURANT,FALSE,TRUE,41.76920761,-87.88281592
8757,20-04-2023,ASSAULT,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,FALSE,TRUE,42.00224648,-87.83973571
8758,07-07-2023,NARCOTICS,UNLAWFUL ENTRY,APARTMENT,TRUE,TRUE,41.83807253,-87.73857911
8759,03-07-2023,CRIMINAL DAMAGE,OVER $500,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.89394144,-87.60578867
8760,26-07-2023,ROBBERY,OVER $500,ALLEY,FALSE,FALSE,41.986475,-87.64557062
8761,24-11-2023,CRIMINAL DAMAGE,UNLAWFUL ENTRY,SIDEWALK,TRUE,FALSE,41.95005511,-87.71331967
8762,04-06-2023,BURGLARY,AGGRAVATED,RESTAURANT,TRUE,FALSE,41.77360737,-87.60884926
8763,09-02-2023,ROBBERY,OVER $500,RESIDENCE,FALSE,TRUE,41.68219083,-87.90046861
8764,10-08-2023,BATTERY,ARMED: HANDGUN,RESTAURANT,FALSE,TRUE,41.75433293,-87.63719383
8765,24-07-2023,THEFT,AGGRAVATED,RESIDENCE,TRUE,FALSE,41.7831094,-87.76246062
8766,13-06-2023,BURGLARY,UNLAWFUL ENTRY,SIDEWALK,FALSE,FALSE,41.76157793,-87.85473033
8767,01-10-2023,MOTOR VEHICLE THEFT,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,TRUE,FALSE,41.89813498,-87.55840529
8768,13-07-2023,ASSAULT,POSS: CANNABIS 30GMS OR LESS,PARKING LOT,TRUE,TRUE,41.83909877,-87.60375867
8769,13-10-2023,BATTERY,ARMED: HANDGUN,RESTAURANT,TRUE,TRUE,41.7313015,-87.52792249
8770,15-10-2023,MOTOR VEHICLE THEFT,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,FALSE,TRUE,41.80621794,-87.88693402
8771,21-07-2023,MOTOR VEHICLE THEFT,ARMED: HANDGUN,ALLEY,FALSE,TRUE,41.89203308,-87.55601819
8772,24-07-2023,MOTOR VEHICLE THEFT,POSS: CANNABIS 30GMS OR LESS,APARTMENT,TRUE,FALSE,41.83401757,-87.89547901
8773,16-03-2023,NARCOTICS,ARMED: HANDGUN,ALLEY,FALSE,TRUE,41.6485385,-87.61261173
8774,07-11-2023,NARCOTICS,OVER $500,APARTMENT,TRUE,FALSE,42.01822558,-87.89279669
8775,09-04-2023,ASSAULT,ARMED: HANDGUN,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.74095454,-87.56865586
8776,22-08-2023,CRIMINAL DAMAGE,POSS: CANNABIS 30GMS OR LESS,APARTMENT,TRUE,FALSE,42.01952247,-87.80318376
8777,18-06-2023,CRIMINAL DAMAGE,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,FALSE,FALSE,41.94981278,-87.63222114
8778,04-08-2023,CRIMINAL DAMAGE,AGGRAVATED,STREET,FALSE,TRUE,41.87190329,-87.63232946
8779,28-10-2023,BURGLARY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.90263292,-87.91312977
8780,17-11-2023,BURGLARY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,FALSE,41.70526376,-87.77185602
8781,01-03-2023,MOTOR VEHICLE THEFT,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.97862985,-87.62511582
8782,10-05-2023,NARCOTICS,ARMED: HANDGUN,PARKING LOT,TRUE,TRUE,41.65487408,-87.9069593
8783,24-04-2023,MOTOR VEHICLE THEFT,AGGRAVATED,RESTAURANT,TRUE,FALSE,41.84399028,-87.80404075
8784,08-03-2023,NARCOTICS,OVER $500,SIDEWALK,FALSE,FALSE,41.94579401,-87.73625295
8785,08-09-2023,NARCOTICS,AGGRAVATED,APARTMENT,TRUE,TRUE,41.67966932,-87.6054372
8786,04-11-2023,THEFT,AGGRAVATED,RESTAURANT,TRUE,FALSE,41.80829259,-87.54702816
8787,24-03-2023,CRIMINAL DAMAGE,ARMED: HANDGUN,PARKING LOT,TRUE,TRUE,41.92375675,-87.68498261
8788,17-04-2023,BATTERY,AUTOMOBILE,APARTMENT,FALSE,TRUE,41.64606855,-87.58965918
8789,20-10-2023,BURGLARY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.96154532,-87.90228387
8790,16-01-2023,BURGLARY,AUTOMOBILE,PARKING LOT,TRUE,TRUE,41.76076956,-87.58152496
8791,07-11-2023,BURGLARY,OVER $500,RESTAURANT,FALSE,TRUE,41.98749612,-87.77110218
8792,03-01-2023,BURGLARY,SIMPLE,APARTMENT,TRUE,FALSE,41.96804631,-87.55736698
8793,19-05-2023,MOTOR VEHICLE THEFT,SIMPLE,RESIDENCE,TRUE,TRUE,41.86216478,-87.57057301
8794,01-05-2023,ASSAULT,AUTOMOBILE,SIDEWALK,FALSE,TRUE,41.71822243,-87.66885939
8795,14-08-2023,THEFT,SIMPLE,RESTAURANT,TRUE,TRUE,42.01093206,-87.59142643
8796,22-02-2023,MOTOR VEHICLE THEFT,SIMPLE,APARTMENT,TRUE,FALSE,41.70502345,-87.614417
8797,23-09-2023,NARCOTICS,AGGRAVATED,SIDEWALK,TRUE,FALSE,41.65880718,-87.84313198
8798,05-04-2023,BURGLARY,AGGRAVATED,STREET,TRUE,FALSE,41.85662679,-87.58850654
8799,17-07-2023,BURGLARY,AGGRAVATED,APARTMENT,TRUE,TRUE,41.9688527,-87.83388521
8800,03-10-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,41.88052497,-87.90188345
8801,19-04-2023,BATTERY,OVER $500,PARKING LOT,FALSE,TRUE,41.70066961,-87.66975262
8802,25-11-2023,MOTOR VEHICLE THEFT,OVER $500,SIDEWALK,TRUE,FALSE,41.6474471,-87.69134027
8803,07-02-2023,ROBBERY,ARMED: HANDGUN,PARKING LOT,TRUE,FALSE,41.92251456,-87.70678658
8804,24-02-2023,MOTOR VEHICLE THEFT,AGGRAVATED,RESTAURANT,TRUE,TRUE,41.78488329,-87.69928864
8805,13-03-2023,NARCOTICS,AGGRAVATED,SIDEWALK,TRUE,TRUE,41.81073343,-87.63102759
8806,31-12-2023,ROBBERY,UNLAWFUL ENTRY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.72084538,-87.55357375
8807,12-08-2023,ROBBERY,ARMED: HANDGUN,PARKING LOT,FALSE,FALSE,41.83707639,-87.65935074
8808,11-03-2023,ROBBERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.80205465,-87.60068478
8809,12-09-2023,CRIMINAL DAMAGE,AGGRAVATED,PARKING LOT,TRUE,FALSE,41.86628429,-87.71496152
8810,15-01-2023,MOTOR VEHICLE THEFT,SIMPLE,SIDEWALK,FALSE,FALSE,41.98547646,-87.8879889
8811,09-06-2023,BURGLARY,POSS: CANNABIS 30GMS OR LESS,ALLEY,FALSE,TRUE,41.84994482,-87.91256081
8812,28-04-2023,THEFT,DOMESTIC BATTERY SIMPLE,RESTAURANT,TRUE,TRUE,41.90934842,-87.87294456
8813,04-02-2023,THEFT,SIMPLE,ALLEY,FALSE,FALSE,41.86007659,-87.60675568
8814,26-12-2023,NARCOTICS,AGGRAVATED,ALLEY,TRUE,FALSE,41.88827061,-87.7516998
8815,04-11-2023,CRIMINAL DAMAGE,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.93996689,-87.65728345
8816,01-08-2023,BATTERY,OVER $500,APARTMENT,TRUE,TRUE,41.84817558,-87.89401409
8817,11-07-2023,THEFT,ARMED: HANDGUN,RESTAURANT,TRUE,TRUE,41.88185067,-87.63672086
8818,09-11-2023,ROBBERY,POSS: CANNABIS 30GMS OR LESS,ALLEY,FALSE,TRUE,41.89661465,-87.62341017
8819,19-08-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,FALSE,41.87827895,-87.63595847
8820,15-03-2023,MOTOR VEHICLE THEFT,AGGRAVATED,ALLEY,TRUE,TRUE,41.67671739,-87.89673286
8821,20-11-2023,THEFT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.81317447,-87.80640072
8822,02-02-2023,MOTOR VEHICLE THEFT,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,TRUE,41.95095846,-87.84032462
8823,15-12-2023,BATTERY,AGGRAVATED,SIDEWALK,FALSE,FALSE,41.88102116,-87.90506447
8824,18-09-2023,BATTERY,SIMPLE,APARTMENT,TRUE,TRUE,41.75599613,-87.62707257
8825,26-08-2023,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,42.00438913,-87.65149572
8826,07-09-2023,CRIMINAL DAMAGE,POSS: CANNABIS 30GMS OR LESS,APARTMENT,FALSE,TRUE,42.01561562,-87.63026188
8827,03-03-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,41.84572802,-87.69531927
8828,07-06-2023,CRIMINAL DAMAGE,SIMPLE,SIDEWALK,FALSE,FALSE,42.02158487,-87.89759007
8829,03-06-2023,ASSAULT,AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.79745567,-87.60276918
8830,24-02-2023,ROBBERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.73914561,-87.76971998
8831,08-02-2023,NARCOTICS,OVER $500,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.7121523,-87.76328619
8832,15-04-2023,BURGLARY,AGGRAVATED,APARTMENT,FALSE,FALSE,41.75318368,-87.59859902
8833,09-01-2023,CRIMINAL DAMAGE,DOMESTIC BATTERY SIMPLE,ALLEY,TRUE,FALSE,41.97772056,-87.82642343
